account_id,customer_id,account_type,status,base_currency,opened_at
47d3317a-0284-4f26-a894-ca0fff92215e,e8d45807-aab7-4663-9a5e-8cec26b0eaef,CREDIT,ACTIVE,EUR,2025-09-17T09:23:25Z
9632c21a-83b3-41bd-9453-79777340d19a,b1d5c0d7-9677-40ae-8444-1762ab0b8984,CREDIT,ACTIVE,AED,2025-10-15T23:08:46Z
0c0131be-596c-4516-b648-3382a0a19217,098571c2-95f0-4db8-b9d8-968293a40e07,WALLET,ACTIVE,AED,2025-12-16T16:49:59Z
038f915d-4305-461d-b9ce-938aeb80c519,7d7ea478-6b3a-4504-816d-1a9d48cd6b39,CHECKING,ACTIVE,GBP,2025-09-12T06:26:44Z
29890105-7b00-49fd-8517-78fd04ffef12,be98903b-62a3-4a1f-b13c-3860c120a1b8,CHECKING,ACTIVE,USD,2025-07-19T04:38:33Z
7648d141-24ef-44f3-ac0d-92655b2fab79,c91bc559-e0f7-4b9d-8935-94b2a73efcd6,WALLET,ACTIVE,AED,2025-02-03T14:58:31Z
4634febf-dfd2-40cc-83c1-b71c3237d765,2b935f4b-8609-4f30-baca-26b24d11b61e,CHECKING,ACTIVE,INR,2025-06-21T14:40:52Z
ecaa4f2c-e9b1-4f52-b0e6-3c5908583738,ebc92744-133a-4a04-9fca-49782de4d9ee,CHECKING,ACTIVE,USD,2025-12-15T20:26:02Z
0285dde8-ae65-4f6a-b21d-c365bbaddfb1,e5c40c0a-f6b1-4714-884d-aa11889332ff,WALLET,ACTIVE,GBP,2025-07-02T22:12:28Z
d0e80899-89d8-4ace-9bfc-d56d10e786e4,d715ef58-7c44-47a4-8013-785cde43711a,WALLET,ACTIVE,SGD,2025-04-19T21:43:11Z
46621d29-5c5a-4180-9fb0-91bba7616c13,d82f6b52-0ece-4cf0-a263-8ee522d65d16,WALLET,ACTIVE,GBP,2025-08-17T00:38:08Z
0363b201-1cc3-4ff5-b7a8-4d8c2947f772,0dd6e3b8-00e4-4fa1-a698-3f8ba346527a,CHECKING,SUSPENDED,GBP,2025-08-25T23:43:22Z
46664244-5137-4c72-82fc-249a09322657,93d65916-23f1-4605-9be8-a3d8330c5ecd,CHECKING,ACTIVE,USD,2025-09-13T08:31:02Z
8485a360-d815-492c-90ea-21f10e3b1aaa,f32e535c-700d-4d4d-9f2f-1fff463c1e94,WALLET,ACTIVE,INR,2025-06-30T03:55:28Z
edd13142-77e1-40aa-b4cc-ee6d128b6bf4,78235957-7a3e-40f1-9469-21ae42110e9e,CREDIT,ACTIVE,USD,2025-08-01T04:43:01Z
4be044e7-3c68-4cac-a0a9-bd613ebe92c2,7052342a-3432-4c41-870a-e97363e795a5,WALLET,ACTIVE,SGD,2025-07-30T00:06:57Z
d93f462a-9f2e-44c2-b3cd-5bee402856d0,01da2536-5f2d-4458-a02c-cdc5346a32aa,WALLET,ACTIVE,USD,2025-05-07T15:08:44Z
74b8f7c7-5618-4a3b-bc0a-dd8ffbabed95,71844c9d-cfd8-4040-b53c-b4c6076e0f9b,WALLET,ACTIVE,USD,2025-06-10T17:23:06Z
3fdc81a9-7b57-4507-97a9-4905c4f66b0d,5dbc096c-97c3-4976-87f0-307d718c4788,WALLET,ACTIVE,USD,2025-01-12T05:02:50Z
52ceb039-20ae-4085-8b87-9b2cd3cdf193,fb8321d6-646a-49b6-ac1f-0cc54325af81,WALLET,ACTIVE,AED,2025-05-25T01:47:17Z
b6d26d6d-c9d4-4ec4-81c7-9856a43d3244,7d92fd06-320e-4fd9-8377-4b93b3d914aa,WALLET,ACTIVE,USD,2025-11-28T01:35:19Z
5774dbe4-365e-436c-9b4a-3fe9f9481e13,6c1106e8-a687-40b3-83da-db375add6ace,CHECKING,ACTIVE,EUR,2025-05-26T05:30:46Z
1d618630-22c6-48d6-be87-9c4193dc832f,8f3fb965-94ba-4e62-bacd-585a51704327,WALLET,ACTIVE,USD,2025-03-26T11:22:31Z
adb4dbe5-6bac-4557-a661-56637e31b184,a7130570-be48-4ba9-8ed8-cb64d78e4357,CREDIT,ACTIVE,EUR,2025-11-21T16:53:00Z
e4a6bc53-033b-4699-a96b-e0ae2a92dc15,0000f51b-31ba-4dc4-b02b-578f02df3382,WALLET,ACTIVE,AED,2025-11-23T19:40:03Z
cbcbb3f0-3386-4538-8d51-8c65d2ac11dc,9c81fcc9-43e5-4385-8970-eca25d1e29c0,WALLET,ACTIVE,SGD,2025-12-08T22:27:14Z
51b1f5c4-a316-4f15-9784-c75d73054072,facdc658-02f5-49dc-a937-d52a278cfafb,CHECKING,ACTIVE,USD,2025-06-28T19:52:39Z
0aa51dbb-b2f4-4c2f-b130-513a6043d987,18048c43-54d8-48b2-8970-e990fa3bd176,CHECKING,CLOSED,SGD,2025-03-27T19:20:02Z
c92f8a1b-300d-4b50-a371-cc794f4051c2,61244b39-435f-4620-9ff6-e0b037510628,WALLET,ACTIVE,INR,2025-08-15T15:04:08Z
1ebb1232-04fa-4b4a-a583-f835e523b8b3,cb6bbf44-15df-42cc-891b-b011118cc1c4,WALLET,ACTIVE,INR,2025-10-14T15:30:47Z
799265f0-6fee-4876-a960-5e5571d1b6d1,eea1d44a-3d5a-46ef-b9d6-fe6bc0fed1ce,WALLET,CLOSED,EUR,2025-02-09T05:24:54Z
0c45569c-d647-4394-8a29-fb6521fc8296,e03cf51d-183a-4e7f-aaa8-ec249bdda3cf,CREDIT,ACTIVE,AED,2025-01-09T07:21:50Z
526f0c62-06d3-4da7-842d-71ec290995e8,c5e9627d-efea-49be-bb9c-d7f1fc76e1f7,CHECKING,ACTIVE,USD,2025-01-26T01:22:36Z
5827abdf-239c-4aa1-93bc-6e13308910ef,b8a5eddc-1002-4dae-b5ed-6ed988a6e996,WALLET,ACTIVE,AED,2025-12-05T14:49:51Z
00f3b129-f9cd-4379-b3ad-ce55c2131957,5a712969-b9e0-4155-834e-818bd6efb42e,WALLET,ACTIVE,INR,2025-03-24T18:06:54Z
9fae731e-1dd9-41a8-96a9-1e05f6a0d061,f3261457-dfbe-405e-a0a8-c1a61e609adf,WALLET,CLOSED,SGD,2025-02-02T12:28:19Z
171c3acb-e7b9-4957-bad9-259f7029bfca,bf7d21ca-cf22-4a7d-9094-17af7edc3159,WALLET,ACTIVE,AED,2025-09-01T06:41:11Z
a7c577d8-b494-4922-96ac-51e3620f17f7,3e3ba3da-c144-4ffb-9283-3cc51707ea63,CHECKING,ACTIVE,GBP,2025-06-12T10:26:45Z
3c42f8b0-e35d-466a-9d74-0b1cf5bdca28,ac84b88b-aa61-4acd-bb86-38692ec12d6d,WALLET,ACTIVE,SGD,2025-11-24T06:42:31Z
33cdfb4e-340f-45f5-8d2b-9ce5a16367cf,9abb678f-ffc6-49c8-9cd0-b47e493cae74,CHECKING,ACTIVE,INR,2025-08-17T20:03:25Z
8a3b696e-215b-41b6-8de0-eca605725c2b,1da06279-a437-4083-9f53-f038182dcd94,WALLET,ACTIVE,EUR,2025-04-30T08:49:39Z
f8b5570d-1040-48e3-b90f-40d2dccf127d,46a56103-c8de-4daa-9379-b4ac383868f9,WALLET,ACTIVE,EUR,2025-06-27T10:31:50Z
4a01b409-3f10-4dd6-8b46-c03805c73753,d6fa7bf3-9653-4279-b558-e8232d49df6d,CHECKING,ACTIVE,EUR,2025-01-20T23:19:52Z
00c368e2-3ef0-4acd-bf3f-019413892f3f,9aeb3820-b6e7-4d11-847d-7b36517cd3da,WALLET,ACTIVE,GBP,2025-02-01T04:01:52Z
dbdeea24-6e64-464e-9578-b89872caad6a,33067c44-b34a-42da-913f-34d01c75526a,CHECKING,ACTIVE,INR,2025-05-26T01:07:36Z
c5af0b9c-add3-42bf-9080-a78ca83f5774,c85d4fc6-6993-4164-b69a-652acac84281,WALLET,ACTIVE,AED,2025-06-27T16:37:16Z
1201d30e-40e0-4314-8407-a44c693f08fa,847db19a-9e96-4208-a036-70e4246194f4,WALLET,ACTIVE,GBP,2025-01-26T02:24:08Z
1dafb1ca-906e-480d-8321-f59e5902a33f,aeb1bda3-b8d6-432b-938e-95071b8883c7,CHECKING,ACTIVE,AED,2025-11-03T13:14:50Z
9504313f-cd96-4596-b2da-3532ca62c0b0,f8409dda-80ce-407b-b57a-b011f71f86bd,WALLET,ACTIVE,USD,2025-04-11T00:08:57Z
f97be790-7fc3-495d-85f8-7f50e17a469d,1a6b35ee-f506-4663-887e-8104eb176b4e,WALLET,ACTIVE,SGD,2025-01-26T20:57:16Z
060c179e-372d-4beb-a8a3-84a90d31c380,1b70197f-ae54-4ad1-90c1-6b7c820d58f7,WALLET,ACTIVE,SGD,2025-08-24T04:57:34Z
9e6ce10a-31d8-437b-a132-4ce196ea41be,2e5b07d7-0360-4cad-875f-2f784740cc74,WALLET,ACTIVE,GBP,2025-03-03T23:06:35Z
23120375-22b4-4f1f-a911-8b683ce1cb78,34c39736-5efb-462a-9e50-c8b288da907a,WALLET,ACTIVE,GBP,2025-08-22T20:48:05Z
10fa4d39-82c5-49db-b44d-139fef6f0919,232e423c-dc59-43b3-8065-1674688cb446,WALLET,ACTIVE,EUR,2025-04-23T02:22:19Z
1a57ffc2-c131-4775-a7d7-dcb0ebdc91d4,2e5b07d7-0360-4cad-875f-2f784740cc74,WALLET,ACTIVE,USD,2025-02-17T16:04:34Z
94046739-69d4-4695-9136-fc628f6e7360,ec367048-b664-408f-a10d-ccd144a52369,CHECKING,ACTIVE,INR,2024-12-31T18:51:24Z
06150b6d-9204-44f4-98d4-3591e4f76d33,506a5674-26c7-47f1-9839-73d5a0041b27,WALLET,SUSPENDED,INR,2025-07-03T20:55:05Z
fb0ec28a-a20c-47c7-8000-02908c1c1ca7,8d868078-ddea-4e13-b0de-6dcd50059237,CHECKING,ACTIVE,GBP,2025-09-23T08:28:53Z
ca608260-294b-44e9-9b7e-0d57f2c4a0cb,61bda582-a3b7-41c3-af7e-7c391aa80584,WALLET,ACTIVE,INR,2025-11-25T02:41:45Z
0955457f-60ee-40fe-87a3-00227b7f38fc,c990484c-6941-44b4-be23-66a874421e3b,WALLET,SUSPENDED,USD,2025-02-05T04:40:28Z
9d2cee92-ce98-4124-8327-d1457b15b819,548263f5-7fbf-4596-82e8-739b8a96d0a1,WALLET,ACTIVE,INR,2025-01-06T13:43:39Z
562fa0bc-69b4-414b-a66b-b2cb7a8f9871,de0c372f-42c4-4b6b-9e7f-404c155459aa,CHECKING,ACTIVE,EUR,2025-06-10T11:43:11Z
51305432-3abb-4000-befa-1f3e0162cb6f,67b31dd0-262e-44d3-8287-17b09e3c7c9a,WALLET,ACTIVE,INR,2025-09-03T22:18:56Z
cadd5d79-80ad-4df8-bf1b-121109f79d25,130463ac-00fe-4aee-8545-1c02ef4f52a4,WALLET,ACTIVE,INR,2025-03-22T17:35:09Z
f59bac88-2012-43c9-b58f-a34795123c23,b0f65e5f-0674-4b94-88f8-9dbd9dd532ab,WALLET,ACTIVE,USD,2025-11-21T08:48:57Z
4a74d036-ce04-4dc2-a8f6-d99131122342,3639c056-821a-4ce7-ad42-89bd2517b030,CHECKING,ACTIVE,INR,2025-09-11T09:03:24Z
491d4b7e-ec0a-4036-a9e1-d6b6e58b3c1a,fb546d87-6377-4f16-857f-a74d3c458675,CHECKING,ACTIVE,USD,2025-07-12T12:01:42Z
2dac2d8d-4cb9-44aa-b219-936696163a59,f2c9faed-2c64-4326-864c-51766577cf74,WALLET,ACTIVE,INR,2025-03-08T00:30:04Z
b78f43c8-d853-497f-9fe4-a9daa5710143,59cf8931-86e3-4736-b6b6-9d67beb25c8b,CREDIT,ACTIVE,EUR,2025-07-19T17:26:00Z
31b68522-7881-463e-9dff-ac967027976c,ebc92744-133a-4a04-9fca-49782de4d9ee,WALLET,ACTIVE,SGD,2025-03-30T19:36:21Z
0f339f45-1268-47a0-abca-cac42f9560ec,847db19a-9e96-4208-a036-70e4246194f4,WALLET,ACTIVE,SGD,2025-01-25T18:43:41Z
0c331ddc-27d8-44ea-b9e0-e85797109b5b,e38aeb47-aae0-4345-809a-d5511c7b8766,CHECKING,ACTIVE,GBP,2025-12-04T18:26:03Z
7cf32808-ed05-4a8a-8630-59eb63d91dee,57c3cdae-f91a-4c6a-8bd3-5165cb9d8d18,WALLET,ACTIVE,GBP,2025-03-29T20:14:46Z
5e70c2f0-c2b3-42b0-9655-720f56f551ac,2b074a9e-9d8e-42af-8573-9b801c60c6c5,WALLET,ACTIVE,INR,2025-01-31T15:59:47Z
c4734fab-da9e-4255-a790-47e01c3c63d1,e4e3fb11-687d-4fe3-bcea-ccb58b5d7272,CREDIT,ACTIVE,EUR,2025-06-26T17:09:48Z
91c09a26-07d9-49db-bf2d-350af2c768a7,8ee58036-555f-40af-bea1-b11731a38ae2,WALLET,SUSPENDED,USD,2025-12-04T18:09:51Z
2d40023f-6cab-4ed0-beec-661d3d6b4fe6,429adad9-7a3f-4f50-b5c5-54f975f7881b,CHECKING,ACTIVE,GBP,2025-07-19T04:19:14Z
fd3560cf-7311-420c-a3b0-5e4a9d2f61b9,a7357cf0-769d-4dad-954f-ba19595c6d00,WALLET,SUSPENDED,SGD,2025-01-01T21:59:01Z
d2cdf10b-c7d0-4f00-b346-68b1d562a984,699905ef-d4ee-45aa-8f84-d3a8087a117c,WALLET,ACTIVE,EUR,2025-05-17T22:11:02Z
558edb73-5aeb-489d-8f27-6b8fccf50a35,c8829593-6bbc-4bda-84df-db29cf94f691,CHECKING,ACTIVE,EUR,2025-10-29T03:49:25Z
f2c0d04e-cea0-4ad0-8bf8-77eb77fec9af,c237584c-0204-4662-b4bc-37c2ab29acaa,CHECKING,ACTIVE,USD,2025-04-20T23:02:48Z
80630358-04d1-4689-b2bb-7c28d61171c3,2ddd4aa5-64ce-4b2c-9af8-bb447277b231,CHECKING,ACTIVE,EUR,2025-10-07T11:28:00Z
6735deb8-69ca-44c5-97b3-09a4eb9a63a3,f3366b87-80b2-4059-aad0-737fcbcfb673,CHECKING,ACTIVE,EUR,2025-09-13T10:08:51Z
c38dd5ab-8103-487a-9743-f7ce2fa56214,c1149be7-703f-44d9-9674-51d4a5817273,WALLET,ACTIVE,INR,2025-04-11T01:56:02Z
e8f6c504-76fe-46e8-8e40-94c8a11bf8b1,be98903b-62a3-4a1f-b13c-3860c120a1b8,CHECKING,ACTIVE,EUR,2025-12-05T14:30:28Z
27fb5694-9a40-44be-b54e-7ad4b506698b,e93b0146-3e9d-4149-b548-fa9f430a7c62,WALLET,ACTIVE,EUR,2025-05-18T14:08:52Z
6f494fe8-4969-4e77-bfbe-6e110e331dfa,45db5e84-b942-4c4f-866f-0bfa66104a38,CHECKING,ACTIVE,INR,2025-12-09T23:46:32Z
b88b1322-88eb-4493-8572-b0dcdfd3682f,33067c44-b34a-42da-913f-34d01c75526a,WALLET,ACTIVE,AED,2025-07-20T09:11:47Z
82aca6ee-8d0a-4664-9147-870406b0e32e,4c7178fe-7b95-4173-9041-9af838e908fd,CHECKING,CLOSED,EUR,2025-03-25T21:47:37Z
071e1b22-e038-411a-b1c1-ba575dca1139,61bda582-a3b7-41c3-af7e-7c391aa80584,WALLET,ACTIVE,GBP,2025-06-14T04:24:25Z
e58bbe06-4a0d-4f21-86d2-799e8b37c52a,2e2103e9-bed2-4226-99e5-93ddc31da45c,WALLET,ACTIVE,AED,2025-01-29T09:44:14Z
9c0f25ea-b4e6-48e0-86d1-1bba324d7b35,44490729-af30-4aa5-9543-c7aa63533ae1,WALLET,ACTIVE,GBP,2025-09-27T13:57:20Z
eb3ad1d3-6cfe-4f9b-aa71-68869b7e6b9a,c237584c-0204-4662-b4bc-37c2ab29acaa,WALLET,ACTIVE,AED,2025-07-04T01:09:35Z
5b3fe577-56ee-4a9f-a15a-5181be0d00dc,0cef225e-002a-4f24-af3a-bf227bed96b0,WALLET,ACTIVE,USD,2025-04-06T10:26:35Z
aa329e8a-c28b-45c0-874f-e1b0d143904c,73b4f322-8ad0-42e3-bff5-5e0835a519d2,WALLET,ACTIVE,EUR,2025-04-21T02:13:14Z
953cdb41-98ed-42ac-a2bc-7981096b6348,57c3cdae-f91a-4c6a-8bd3-5165cb9d8d18,WALLET,ACTIVE,USD,2025-03-07T09:55:10Z
9ea34474-9006-42c0-8bb9-d164498404ca,77ed4c90-8081-44b1-b156-781c229acfc7,WALLET,ACTIVE,GBP,2025-09-05T08:32:00Z
ebb81c04-e396-432c-947e-3df2cc7f13f9,2b935f4b-8609-4f30-baca-26b24d11b61e,WALLET,ACTIVE,EUR,2025-12-30T17:04:15Z
ae639b53-7f96-4cdc-9eb4-a678bb44a930,823d4cb1-e45d-4bd8-938a-eaf94bdb9de5,WALLET,ACTIVE,GBP,2025-10-03T17:28:38Z
ad124bc2-f77b-4003-b162-5d1dcaa7bb76,4ca6456a-735d-4ba8-b844-f0a31d62f9a9,CHECKING,ACTIVE,USD,2025-06-27T23:05:39Z
9575e36f-372c-4cc4-911a-aada54e313ba,2c42db0a-f01b-4362-9400-d7c28669cf14,WALLET,ACTIVE,USD,2025-03-19T13:02:27Z
ce545f6b-90e1-4543-aa3b-f6be15e330a3,3dd48bb2-e906-4337-bc38-17abb0117fbc,WALLET,ACTIVE,INR,2025-03-01T15:17:17Z
47eecef7-4cd9-432e-9782-77d737135ee8,9b05ece1-428f-4a89-a284-9ee720e71a03,WALLET,ACTIVE,AED,2025-11-11T14:34:09Z
dc24ff94-9e46-481f-b35e-ec7bf67bca85,d205c6c3-c576-45d5-bb00-a5ae0071b589,CHECKING,ACTIVE,GBP,2025-07-04T02:49:50Z
8d6c0a5e-6f2e-4a60-bac0-d27ee929c066,b31ea9fd-9af9-4d1c-b937-72aacaad13e1,CHECKING,ACTIVE,GBP,2025-10-06T02:19:41Z
bd4db31d-555f-4154-a8fd-21c2dce3e0dc,498abc29-d8cf-4d97-8329-febe44d7e421,WALLET,ACTIVE,EUR,2025-04-29T18:33:37Z
3e2932a0-6ea4-4e1c-8300-f9c7c0b98732,9fbfcb6f-247a-413e-a843-a9764d772aed,WALLET,ACTIVE,INR,2025-11-02T00:01:59Z
f5faaac1-300c-43b2-8ea1-e8071982d612,4645c3d6-e918-4648-8340-ffeaaca450ff,WALLET,ACTIVE,EUR,2025-05-05T20:39:03Z
429f041d-f1da-434d-81fc-3c3eedac2eee,25a720e7-1d70-4102-bdf6-32cd155adb0e,WALLET,CLOSED,GBP,2025-06-26T22:24:28Z
8413992f-7e52-443b-bb42-a42cd56e764a,3a481a8c-ee7f-49ef-84db-7b7c124ec321,CHECKING,ACTIVE,SGD,2025-08-30T10:08:06Z
b809a771-133f-42de-8200-d8cb3401a8c8,d73d0df4-f68e-4766-a47f-8e9fcb9fe224,WALLET,ACTIVE,AED,2025-12-03T11:49:27Z
86029dfd-de5f-4c78-99b0-db7a1343b8fe,6768335a-0666-4e16-83d3-b5beb85e142c,WALLET,ACTIVE,EUR,2025-11-16T23:22:13Z
4958fcd7-55a2-432b-8c8b-59d3a599cdab,c9d74c91-64a9-4611-95ed-26159780a122,WALLET,ACTIVE,SGD,2025-06-12T06:52:42Z
679e4294-a1cf-4334-af97-e9f38c73d788,f9d16c82-aad4-4bb9-bf75-b09445926533,WALLET,ACTIVE,EUR,2025-11-17T08:32:35Z
d71f64bc-69ed-4eec-b506-d3e8ec9987dd,1f94e8f8-5190-4a96-8f5b-5ff925dc5cf0,WALLET,CLOSED,EUR,2025-04-13T03:20:38Z
bc3fcd0d-5b64-4f2b-94bc-12ffc2ff0c28,fe5b88cb-c2ed-4152-b232-99b9c1ce17a8,CHECKING,ACTIVE,SGD,2025-12-09T21:46:55Z
8df5fbd2-812d-4e2d-ad5a-0d350255caaa,c990484c-6941-44b4-be23-66a874421e3b,CREDIT,ACTIVE,INR,2025-07-09T02:32:52Z
52616e7a-e2d7-4f61-97cf-5d4eadfe957e,b3654b07-4771-4d18-ab90-01598f579b38,CHECKING,ACTIVE,USD,2025-06-03T14:47:02Z
10dca4cd-e021-4abe-aaea-74898e5923fb,81daa5d4-e63f-4999-a7df-14cca72eec8b,WALLET,ACTIVE,EUR,2025-04-13T23:31:16Z
4db64d6a-aa5a-4874-9db5-d1c72805ebcb,18048c43-54d8-48b2-8970-e990fa3bd176,CHECKING,ACTIVE,AED,2025-09-20T21:36:33Z
52bbef02-67d5-4543-9096-2eeea73f87dd,837a15d1-e7ef-4bf1-a12f-71ed1323877b,WALLET,ACTIVE,USD,2025-12-29T12:08:24Z
3952d8dd-f509-442e-875a-6deeafc71029,8d868078-ddea-4e13-b0de-6dcd50059237,WALLET,ACTIVE,AED,2025-11-25T07:38:00Z
13106058-d154-4c23-8ef0-fcbc4cdbf415,a50c89e0-d65c-4210-acc6-55132a02ff67,CHECKING,ACTIVE,USD,2025-06-26T14:37:46Z
41f4882b-edc3-4bc3-9d17-6fd3dae9020e,fe5b88cb-c2ed-4152-b232-99b9c1ce17a8,CHECKING,ACTIVE,AED,2025-10-08T11:40:22Z
98577841-5a17-4ee0-866c-5e4f425c1bd0,97517528-35ca-4624-996a-33d2fa4db11d,WALLET,ACTIVE,USD,2025-01-09T18:34:32Z
4826fd8a-f146-4089-be80-3ecbc6c59aa3,ddef064c-b4bc-4d09-a0cf-af6e6f32afc7,WALLET,ACTIVE,EUR,2025-01-16T08:06:40Z
a3deb07c-1110-4bf0-9485-44d1de9f77f9,d081e525-e631-4925-a9dd-6c374f1893fa,WALLET,ACTIVE,AED,2025-04-12T18:43:16Z
adfcf4bc-1786-4801-868b-a4974f45f644,1deabe91-a996-490d-97e9-f1b60854f1c1,CHECKING,ACTIVE,USD,2025-02-11T01:23:19Z
d2ec2bfa-b543-4f52-96de-b1b7511ca834,e79163e4-b8c6-421a-95b6-e6f2ba9e7d6f,WALLET,ACTIVE,EUR,2025-09-03T20:51:51Z
0f8b3a24-fd71-48f6-859e-c1c8d24ad594,89a43427-ae6a-4287-a250-cf4e3b1f7a50,CHECKING,ACTIVE,AED,2025-04-22T08:40:16Z
61336b06-7024-4e6f-9ae2-080af9ead17f,29ca7ee5-8e2f-4cbe-86d6-bbe7c7f29f95,CREDIT,ACTIVE,AED,2025-06-11T06:47:12Z
72bf0dba-0815-4b8c-88cd-2f7ef250f72d,2caa1f0d-c4fa-4c88-a4a8-3bfd571e59be,CHECKING,ACTIVE,EUR,2025-06-07T02:26:06Z
8da774fe-0bc6-475a-8b6a-b55acfaf460f,c7e63983-5bfe-40d5-9edd-6f97d6ed8709,WALLET,ACTIVE,INR,2025-01-25T07:56:52Z
5bfde3a7-a863-4bd1-8c55-95d14436f184,02e008b3-8082-4a8f-b5b6-b84e92921488,CHECKING,ACTIVE,USD,2025-02-25T05:00:39Z
1708003d-d308-406e-820e-ca641e23414c,f3366b87-80b2-4059-aad0-737fcbcfb673,WALLET,ACTIVE,INR,2025-02-24T18:42:12Z
1bc6a2c5-3346-4238-b34f-4875e27304c1,672cbc7c-dac1-4790-8e99-89d621383234,WALLET,ACTIVE,INR,2025-07-02T15:15:57Z
ad42b438-25c5-45f2-bded-0e87c3befece,89a43427-ae6a-4287-a250-cf4e3b1f7a50,WALLET,ACTIVE,AED,2025-08-14T22:47:14Z
e34079cd-ba98-4548-8b2d-c251505e989d,0dd6e3b8-00e4-4fa1-a698-3f8ba346527a,CHECKING,ACTIVE,EUR,2025-08-30T01:12:41Z
69c792e4-dfe0-4248-86cc-b5e41ddb1ffa,e1495181-19d2-427e-b8a3-0d73eea0d459,CREDIT,ACTIVE,GBP,2025-09-27T15:25:08Z
b26b3b1f-bfe1-400a-b53d-b0e70f5de2e2,cb6bbf44-15df-42cc-891b-b011118cc1c4,CHECKING,ACTIVE,SGD,2025-09-07T16:48:24Z
2a2848b8-06f5-4cec-b2c5-70cbc2e300d6,d715ef58-7c44-47a4-8013-785cde43711a,CREDIT,ACTIVE,SGD,2025-04-19T18:00:37Z
666daee2-f630-49cc-a8a5-95914e217c37,924aabbe-3dfe-4f60-92b8-82b01c9a1437,WALLET,ACTIVE,SGD,2025-10-08T15:22:22Z
a3b38ca6-fae7-4331-81b6-3027d3f51c70,e5f953dd-6422-4a21-9685-af991c54f04c,CHECKING,ACTIVE,SGD,2025-08-27T13:03:21Z
317b1231-85f5-4f90-9c19-318af94bb9ad,7052342a-3432-4c41-870a-e97363e795a5,CHECKING,ACTIVE,SGD,2025-01-19T01:55:56Z
002b5d16-1584-4ad1-9f58-704be11a6daf,82e1a4fb-9c2b-448d-850a-d02db51df992,WALLET,ACTIVE,GBP,2025-06-22T00:41:23Z
8faed12a-6a57-4d18-bbd1-7a2067ff40f3,7d92fd06-320e-4fd9-8377-4b93b3d914aa,WALLET,ACTIVE,GBP,2025-07-14T13:26:14Z
414ee68c-733f-4f74-939d-aa0373bd41c1,65878328-4960-4dd7-83de-705bc3e9dece,CREDIT,ACTIVE,AED,2025-01-01T06:35:55Z
eb785d3e-105e-4b9e-8397-b409d5895560,869f0027-ab0b-44d5-89fd-207dfe193b32,WALLET,SUSPENDED,INR,2025-11-30T05:46:23Z
312bf3cb-0358-460b-8e14-665ae4b0d1c6,e03cf51d-183a-4e7f-aaa8-ec249bdda3cf,WALLET,ACTIVE,SGD,2025-12-02T01:16:18Z
21e6af66-0459-4721-8477-875540fe0037,faf92576-e34d-4490-bec9-d25ff04c7b32,WALLET,ACTIVE,AED,2025-10-14T07:30:12Z
a6512964-95b9-46cc-a601-1136f038560e,91e11b11-69af-4476-af82-df8a90a08661,WALLET,ACTIVE,GBP,2025-10-22T05:20:56Z
4fd6d073-abfd-41ff-843c-50d77d02ce6c,77bc8cf7-40c2-4c0d-b322-bcabdc0c8f91,CHECKING,ACTIVE,INR,2025-04-15T03:54:25Z
8968cd87-bd26-4774-981f-5672a0aef061,0fa0848a-c82e-48d1-bfb4-1976b05a998e,CHECKING,ACTIVE,EUR,2025-08-09T06:46:02Z
6b7264d8-5576-4624-8541-d27558737510,72c790bb-a4c0-4af3-9aa6-6de74b859895,CHECKING,ACTIVE,AED,2025-03-25T14:46:02Z
2a0b3ad5-afa6-4a4e-ad52-eabacedcaed7,ef0886a1-baee-4cf8-91cf-769b2d783e22,CHECKING,ACTIVE,AED,2025-06-19T11:39:25Z
c26362e1-6ac4-4342-b748-9df3f44ef831,d72e9b3b-c895-4343-9a3c-7dc1c5fb52b2,WALLET,ACTIVE,INR,2025-10-09T08:39:55Z
b8435964-d52b-4214-a85c-2429ee890646,cc927858-226c-49c5-8d8a-0e438485302e,CHECKING,ACTIVE,SGD,2025-10-20T22:17:45Z
7e772be7-10a7-418b-b2ab-a2d58197bb66,cb99f020-f246-46d9-9e65-553508b56cda,CREDIT,ACTIVE,AED,2025-04-08T23:23:31Z
76db4d56-422f-4ab6-b3a4-adac7aff1c26,508803b6-b60c-407b-bc94-eb22d10811d3,WALLET,ACTIVE,AED,2025-06-17T16:29:42Z
04649a33-1357-4d77-9c51-0013694c0931,dcba5d70-6296-4cd8-aa26-9250a24afa81,CREDIT,ACTIVE,SGD,2025-05-01T22:25:15Z
25466134-6cd0-4b05-b320-099a164c253c,bbdc19be-f6bf-48f3-8364-27ab799177d3,WALLET,ACTIVE,GBP,2025-01-16T20:07:56Z
830f5d8e-aef2-4518-a817-7f7123e83a0d,c1ebd4d1-75ab-4010-a142-a5428db6626f,CREDIT,ACTIVE,USD,2025-05-03T19:53:26Z
b1254218-5a7f-4473-953f-29fb75e81574,d4f0740c-65a3-4e45-a342-f512b1b398e6,CHECKING,ACTIVE,AED,2025-04-18T14:44:32Z
464a1959-810a-45d2-a6ef-553d06c6429f,4d70594e-3a36-49fa-9fb0-4ab4c5322569,CHECKING,ACTIVE,SGD,2025-10-14T19:27:06Z
dbfab180-0c9d-4013-9df9-8eeb48603aff,de234d18-a338-4f39-83d2-76318fbaea72,WALLET,ACTIVE,GBP,2025-06-04T02:49:20Z
